PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PKBR;MATERI LAINNYA;JUMLAH PERTEMUAN;JUMLAH REMAJA HADIR DALAM PERTEMUAN;JUMLAH PERTEMUAN MATERI PKBR OLEH PIK REMAJA;BULAN
SULAWESI BARAT;MAMASA;BAMBANG;2009;TANETE TOMBA;1;1;100.00;1;0;1;10;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2010;BAMBANG;1;1;100.00;1;0;1;10;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2011;RANTELEMO;1;1;100.00;1;0;1;13;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2012;SALUDENGEN;1;1;100.00;1;0;1;16;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2013;ULUMAMBI;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2014;BAMBANG TIMUR;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2015;MINANGA;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2016;SIKAMASE;1;1;100.00;1;0;1;8;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2017;RANTETARIMA;1;1;100.00;1;0;1;13;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2018;SALURURU;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2019;SALUTABANG;1;1;100.00;1;0;1;12;1;JANUARI
SULAWESI BARAT;MAMASA;BAMBANG;2020;BALATANA;1;1;100.00;1;0;1;10;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;1001;GALUNG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;1002;KASAMBANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;1014;DAYANGINNA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2003;OROBATU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2006;TAKANDEANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2009;BELA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2010;TAAN;2;2;100.00;2;0;2;50;2;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2011;TAMPALANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2012;RANTEDODA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;TAPALANG;2013;KOPEANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;1001;MAMBI;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;1002;TALIPUKKI;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2004;RANTEBULAHAN;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2008;SONDONGLAYU;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2016;SALUBANUA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2017;TAPALINA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2019;SENDANA;1;1;100.00;1;0;1;45;1;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2024;PAMOSEAN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2025;SELUMAKA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2026;BUJUNG MANURUNG;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2027;SALU ALO;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2029;INDOBANUA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;MAMBI;2030;SALUDURIAN;1;1;100.00;1;0;1;23;1;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;1002;BINANGA;4;4;100.00;3;1;4;100;3;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;1003;MAMUNYU;3;3;100.00;3;0;3;75;3;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;1012;KAREMA;3;3;100.00;3;0;3;140;3;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;1013;RIMUKU;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;2005;BAMBU;2;2;100.00;2;0;2;50;2;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;2006;KARAMPUANG;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;2010;TADUI;1;1;100.00;1;0;1;32;1;JANUARI
SULAWESI BARAT;MAMUJU;MAMUJU;2014;BATU PANNU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2001;BUNTUMALANGKA;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2002;RANTEBERAN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2003;KEBANGA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2004;SALURINDU;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2005;TAORA;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2006;KABAE;1;1;100.00;1;0;1;20;1;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2007;SALUTAMBUN BARAT;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2008;PENATANGAN;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2009;SALUTAMBUN TIMUR;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2010;SALUTAMBUN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2011;ARALLE TIMUR;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2001;TIKKE;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2002;MAKMUR JAYA;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2003;LARIANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2004;PAJALELE;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;PASANGKAYU;TIKKE RAYA;2005;JENGENG RAYA;1;1;100.00;0;1;1;29;0;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;1001;MESSAWA;1;1;100.00;1;0;1;23;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2002;RIPPUNG;1;1;100.00;1;0;1;13;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2003;MAKUANG;1;1;100.00;1;0;1;19;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2004;SEPANG;1;1;100.00;1;0;1;31;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2005;MALIMBONG;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2006;MATANDE;1;1;100.00;1;0;1;32;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2007;SIPAI;1;1;100.00;1;0;1;11;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2008;PASMA MAMBU;1;1;100.00;1;0;1;19;1;JANUARI
SULAWESI BARAT;MAMASA;MESSAWA;2009;TANETE BATU;1;1;100.00;1;0;1;34;1;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;1001;ARALLE;1;1;100.00;1;0;1;20;1;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2003;RALLE ANAK;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2004;PANETEAN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2005;UHAILANU;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2007;ARALLE UTARA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2009;UHAIDAHO;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2010;BARURU;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2015;RALLEANAK UTARA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2016;PAMOSEANG PANGGA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2017;KALABE;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2018;ARALLE SELATAN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMASA;ARALLE;2019;HAHANGAN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2001;BONEHAU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2002;SALUTIWO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2003;BUTTUADA;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2004;TAMALEA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2005;LUMIKA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2006;MAPPU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2009;BANUADA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2010;HINUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;BONEHAU;2011;KINATANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2001;KALUMPANG;1;1;100.00;1;0;1;19;1;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2003;KARATAUN;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2004;KARAMA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2006;SIRAUN;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2007;TUMOGA;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2010;SALUMAKKI;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2011;POLIO;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2012;LIMBONG;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2013;SANDAPANG;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2014;KONDO BULO;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2015;MAKKALIKI;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2016;BATU MAKKADA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KALUMPANG;2017;LASA';0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;1001;TARAMANU;1;1;100.00;0;1;1;25;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2002;AMBOPADANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2003;TUBBI;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2004;RATTE;1;1;100.00;1;0;1;45;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2005;BESOANGIN;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2006;PIRIANG TAPIKO;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2007;PEBURRU;1;1;100.00;1;0;1;45;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2008;TALOBA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2009;POLLEWANI;1;1;100.00;1;0;1;64;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2010;ARABUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2011;BESOANGIN UTARA;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2012;PODA;1;1;100.00;1;0;1;58;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2013;TARAMANU TUA;1;1;100.00;1;0;1;24;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;1001;SIDODADI;2;2;100.00;2;0;2;40;2;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2002;SIDOREJO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2003;SUMBEREJO;1;1;100.00;1;0;1;28;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2004;BUMIAYU;1;1;100.00;1;0;1;53;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2005;KEBUNSARI;1;1;100.00;1;0;1;26;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2006;BANUA BARU;1;1;100.00;1;0;1;18;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2007;NEPO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2008;SUGIHWARAS;1;1;100.00;1;0;1;17;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2009;CAMPURJO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2010;BUMIMULYO;1;1;100.00;1;0;1;32;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2011;TUMPILING;1;1;100.00;0;1;1;30;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2012;BAKKA-BAKKA;1;1;100.00;1;0;1;27;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2013;ARJO SARI;1;1;100.00;1;0;1;60;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2014;GALESON;1;1;100.00;1;0;1;32;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;1001;PELITAKAN;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2002;TAPANGO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2003;RAPPANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2004;DAKKA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2005;BATU;1;1;100.00;1;0;1;17;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2006;RISO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2007;PALATTA;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2008;TAPANGO BARAT;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2009;KURRAK;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2010;BUSSU;1;1;100.00;3;0;3;28;3;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2011;TUTTULA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2012;JAMBU MALEA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2013;KALIMBUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2014;BANATO REJO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2001;BALA BALAKANG;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAMUJU;KEP. BALA BALAKANG;2002;BALA-BALAKANG TIMUR;0;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;1001;TINAMBUNG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2002;KARAMA;1;1;100.00;1;0;1;26;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2003;TANGNGA TANGNGA;2;1;50.00;1;0;1;27;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2004;LEKOPADIS;1;1;100.00;1;0;1;26;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2005;GALUNG LOMBOK;1;1;100.00;1;0;1;100;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2006;TANDUNG;2;2;100.00;2;0;2;60;2;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2007;BATULAYA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2008;SEPABATU;1;1;100.00;1;0;1;26;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2001;BUNDE;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2002;KALONDING;1;1;100.00;1;0;1;26;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2003;TARAILU;1;1;100.00;1;0;1;14;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2004;SAMPAGA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2005;TANAMBUAH;2;1;50.00;1;0;1;14;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2006;SALUBARANA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAMUJU;SAMPAGA;2007;LOSSO;1;1;100.00;1;0;1;11;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;1001;MATANGNGA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2002;LILLI;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2003;RANGOAN;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2004;TAPUA;1;1;100.00;1;0;1;29;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2005;MAMBU TAPUA;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2006;BA'BA TAPUA;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2007;KATIMBANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1001;POLEWALI;2;2;100.00;2;0;2;30;2;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1002;WATTANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1003;SULEWATANG;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1004;LANTORA;1;1;100.00;1;0;1;64;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1005;TAKATIDUNG;2;2;100.00;2;0;2;35;2;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1006;PEKKABATA;3;3;100.00;0;3;3;65;0;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1007;MADATE;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1008;MANDING;1;1;100.00;1;0;1;37;1;JANUARI
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1009;DARMA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;1001;MOSSO;3;3;100.00;3;0;3;65;3;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;1002;MOSSO DHUA;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2004;TOTOLISI SENDANA;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2007;TALLUBANUA;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2015;LALATEDZONG;1;1;100.00;1;0;1;40;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2016;BINANGA;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2017;PUTTADA;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2018;PAMINGGALAN;1;1;100.00;1;0;1;16;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2019;LEPPANGANG;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2020;PUNDAU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2021;SENDANA;1;1;100.00;1;0;1;13;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2022;BANUA SENDANA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2023;TALLUBANUA UTARA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2024;LIMBORO RAMBU-RAMBU;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2025;LIMBUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;SENDANA;2026;BUKIT SAMANG;1;1;100.00;1;0;1;27;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;1001;LALAMPANUA;1;1;100.00;1;0;1;30;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;1002;SIRINDU;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2003;ADOLANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2004;BABABULO;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2005;BONDE;1;1;100.00;0;1;1;25;0;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2006;BETTENG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2007;SIMBANG;1;0;0.00;0;0;0;0;0;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2008;BONDE UTARA;2;2;100.00;2;0;2;52;2;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2009;BABABULO UTARA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2010;BUTTU PAMBOANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2011;BANUA ADOLANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2012;ADOLANG DHUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2013;TINAMBUNG;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2014;PESULOANG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;PAMBOANG;2015;BALOMBONG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1001;BAURUNG;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1002;BARUGA;2;2;100.00;2;0;2;50;2;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1003;BARUGA DHUA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1004;LABUANG;2;2;100.00;2;0;2;50;2;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1005;TANDE;1;1;100.00;1;0;1;23;1;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1006;LEMBANG;3;3;100.00;3;0;3;50;3;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1007;LABUANG UTARA;3;3;100.00;3;0;3;59;3;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;1008;TANDE TIMUR;2;2;100.00;2;0;2;70;2;JANUARI
SULAWESI BARAT;MAJENE;BANGGAE TIMUR;2009;BUTTU BARUGA;1;1;100.00;1;0;1;25;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2001;KABIRAAN;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2002;SAMBABO;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2003;TANDEALLO;1;1;100.00;1;0;1;15;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2004;ULUMANDA;1;1;100.00;1;0;1;0;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2005;SALUTAMBUNG;1;1;100.00;1;0;1;35;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2006;POPENGA;1;1;100.00;1;0;1;29;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2007;SULAI;1;1;100.00;1;0;1;28;1;JANUARI
SULAWESI BARAT;MAJENE;ULUMANDA;2008;PANGGALO;1;1;100.00;1;0;1;15;1;JANUARI
