PROVINSI;KABUPATEN;KECAMATAN;KODE;KELURAHAN;YANG ADA;YANG LAPOR;PERSENTASE LAPOR;MATERI PBKR;MATERI KESPRO;MATERI LAINNYA;JUMLAH PERTEMUAN PENYULUHAN;TATAP MUKA;VIRTUAL;JUMLAH KELUARGA ANGGOTA BKR;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN;STATUS PUS;STATUS BER-KB;JUMLAH KELUARGA ANGGOTA BKR HADIR PERTEMUAN MATERI PKBR;BULAN
SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;2007;BUNGA-BUNGA;1;0;0.00;0;0;0;0;0;0;72;0;0;0;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;1001;MATANGNGA;1;1;100.00;1;1;0;1;1;0;118;79;42;29;79;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2002;LILLI;1;1;100.00;1;1;0;1;1;0;79;72;59;43;72;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2003;RANGOAN;1;1;100.00;1;1;0;1;1;0;57;56;39;29;56;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2004;TAPUA;1;1;100.00;1;0;0;1;1;0;158;98;62;55;98;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2005;MAMBU TAPUA;1;1;100.00;1;1;0;1;1;0;69;69;46;40;69;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2006;BA'BA TAPUA;1;1;100.00;1;1;0;1;1;0;72;69;61;53;69;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;2007;KATIMBANG;1;1;100.00;1;1;0;1;1;0;80;53;35;31;53;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1001;POLEWALI;1;1;100.00;1;0;0;1;1;0;551;15;13;12;15;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1002;WATTANG;1;1;100.00;0;1;0;1;1;0;411;45;26;17;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1003;SULEWATANG;1;1;100.00;1;0;0;1;1;0;406;50;23;16;50;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1004;LANTORA;1;1;100.00;1;1;0;1;1;0;587;15;10;10;15;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1005;TAKATIDUNG;1;1;100.00;1;0;0;1;1;0;610;23;10;8;23;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1006;PEKKABATA;1;1;100.00;1;1;0;1;1;0;351;21;16;13;21;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1007;MADATE;1;1;100.00;1;1;0;1;1;0;422;82;61;37;82;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1008;MANDING;1;1;100.00;1;0;0;1;1;0;401;82;45;24;82;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;1009;DARMA;1;1;100.00;1;1;1;1;1;0;797;76;41;33;76;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;1001;PELITAKAN;1;1;100.00;0;1;0;1;1;0;155;54;32;23;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2002;TAPANGO;1;1;100.00;0;1;0;1;1;0;232;46;30;14;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2003;RAPPANG;1;1;100.00;1;0;0;1;1;0;235;55;34;25;55;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2004;DAKKA;1;1;100.00;1;0;0;1;1;0;182;45;30;16;45;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2005;BATU;1;1;100.00;1;0;0;1;1;0;245;36;26;24;36;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2006;RISO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2007;PALATTA;1;1;100.00;1;1;0;1;1;0;276;227;150;126;227;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2008;TAPANGO BARAT;1;1;100.00;1;1;0;1;1;0;169;27;21;10;27;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2009;KURRAK;1;1;100.00;1;1;0;1;1;0;119;10;10;9;10;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2010;BUSSU;1;1;100.00;1;1;0;1;1;0;140;12;8;6;12;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2011;TUTTULA;1;1;100.00;0;1;0;1;1;0;100;31;28;20;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2012;JAMBU MALEA;1;1;100.00;1;1;0;1;1;0;179;31;26;20;31;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2013;KALIMBUA;1;1;100.00;1;1;0;1;1;0;170;10;8;8;10;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;2014;BANATO REJO;1;1;100.00;1;1;0;1;1;0;233;71;50;40;71;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;1001;TINAMBUNG;1;1;100.00;1;1;0;1;1;0;210;147;56;30;147;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2002;KARAMA;1;1;100.00;1;1;0;1;1;0;211;136;75;49;136;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2003;TANGNGA TANGNGA;1;1;100.00;1;1;0;1;1;0;173;152;85;49;152;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2004;LEKOPADIS;1;1;100.00;1;0;0;1;1;0;110;89;46;20;89;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2005;GALUNG LOMBOK;1;1;100.00;1;1;0;1;1;0;220;179;102;55;179;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2006;TANDUNG;1;1;100.00;1;1;0;1;1;0;135;18;12;5;18;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2007;BATULAYA;1;1;100.00;1;1;0;1;1;0;89;39;23;12;39;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;2008;SEPABATU;1;1;100.00;1;0;0;1;1;0;327;197;96;49;197;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;1001;TARAMANU;1;1;100.00;1;0;0;1;1;0;184;25;18;14;25;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2002;AMBOPADANG;1;1;100.00;0;1;0;1;1;0;182;28;22;15;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2003;TUBBI;1;1;100.00;1;0;0;1;1;0;100;30;18;17;30;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2004;RATTE;1;1;100.00;0;1;0;1;1;0;52;51;41;34;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2005;BESOANGIN;1;1;100.00;1;1;0;1;1;0;124;17;9;8;17;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2006;PIRIANG TAPIKO;1;1;100.00;1;1;0;1;1;0;84;25;15;14;25;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2007;PEBURRU;1;1;100.00;1;0;0;1;1;0;40;39;26;22;39;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2008;TALOBA;1;1;100.00;0;1;0;1;1;0;33;33;13;9;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2009;POLLEWANI;1;1;100.00;1;1;0;1;1;0;260;44;35;27;44;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2010;ARABUA;1;1;100.00;0;1;0;1;1;0;121;25;21;19;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2011;BESOANGIN UTARA;1;1;100.00;1;0;0;1;1;0;101;58;47;41;58;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2012;PODA;1;1;100.00;1;1;0;1;1;0;122;48;33;20;48;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;TUTAR;2013;TARAMANU TUA;1;0;0.00;0;0;0;0;0;0;75;0;0;0;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;1001;SIDODADI;1;1;100.00;1;0;0;1;1;0;611;473;257;144;473;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2002;SIDOREJO;1;1;100.00;1;1;0;1;1;0;439;40;28;20;40;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2003;SUMBEREJO;1;1;100.00;1;0;0;1;1;0;468;51;40;37;51;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2004;BUMIAYU;1;1;100.00;1;1;0;1;1;0;345;111;94;72;111;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2005;KEBUNSARI;1;1;100.00;0;1;0;1;1;0;208;26;23;22;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2006;BANUA BARU;1;1;100.00;1;0;0;1;1;0;192;149;81;63;149;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2007;NEPO;1;1;100.00;1;1;0;1;1;0;256;12;11;10;12;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2008;SUGIHWARAS;1;1;100.00;1;1;0;1;1;0;539;63;30;20;63;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2009;CAMPURJO;1;1;100.00;1;0;0;1;1;0;249;11;10;8;11;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2010;BUMIMULYO;1;1;100.00;1;1;0;1;1;0;163;48;35;26;48;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2011;TUMPILING;1;1;100.00;1;0;0;1;1;0;256;169;93;56;169;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2012;BAKKA-BAKKA;1;1;100.00;1;0;0;1;1;0;172;50;30;25;50;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2013;ARJO SARI;1;1;100.00;0;1;0;1;1;0;136;100;67;52;0;SEPTEMBER
SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;2014;GALESON;1;1;100.00;1;1;0;1;1;0;266;51;34;21;51;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;1001;MAMASA;1;1;100.00;1;1;0;1;1;0;260;91;53;42;91;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2002;RAMBUSARATU;1;1;100.00;1;1;0;1;1;0;20;18;11;11;18;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2003;OSANGO;1;1;100.00;1;1;0;1;1;0;257;51;34;33;51;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2004;LAMBANAN;1;1;100.00;1;1;0;1;1;0;40;39;24;23;39;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2005;LEMBANA SALULO;1;1;100.00;1;0;0;1;1;0;20;19;12;7;19;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2006;TAUPE;1;1;100.00;1;1;0;1;1;0;137;21;15;14;21;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2007;BUNTU BUDA;1;1;100.00;1;1;0;1;1;0;87;16;8;8;16;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2008;TONDOK BAKARU;1;1;100.00;1;1;0;1;1;0;65;42;33;29;42;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2009;PEBASSIAN;1;1;100.00;1;1;0;1;1;0;46;42;23;21;42;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2010;MAMBULILING;1;1;100.00;1;1;0;1;1;0;138;15;8;7;15;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2011;BOMBONG LAMBE;1;1;100.00;1;0;0;1;1;0;118;12;10;9;12;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMASA;2012;BUBUN BATU;1;1;100.00;1;0;0;1;1;0;58;10;10;10;10;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;1001;ARALLE;1;1;100.00;1;0;0;1;1;0;42;34;19;14;34;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2003;RALLE ANAK;1;1;100.00;1;0;0;1;1;0;24;23;17;7;23;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2004;PANETEAN;1;1;100.00;1;0;0;1;1;0;10;10;2;2;10;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2005;UHAILANU;1;1;100.00;1;0;0;1;1;0;104;94;59;36;94;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2007;ARALLE UTARA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2009;UHAIDAHO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2010;BARURU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2015;RALLEANAK UTARA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2016;PAMOSEANG PANGGA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2017;KALABE;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2018;ARALLE SELATAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;ARALLE;2019;HAHANGAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2001;BALLA;2;2;100.00;2;2;0;2;2;0;141;25;16;13;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2002;BALLA BARAT;1;1;100.00;1;1;0;1;1;0;16;12;9;8;12;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2003;BALLA SATANETEAN;1;1;100.00;1;1;0;1;1;0;20;14;3;3;14;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2004;BALLA TUMUKA;1;1;100.00;1;0;0;1;1;0;77;25;14;12;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2005;SEPAKUAN;2;2;100.00;2;2;0;2;2;0;83;29;19;16;29;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2006;PIDARA;1;1;100.00;1;0;0;1;1;0;20;18;14;13;18;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2007;BAMBAPUANG;1;1;100.00;1;1;1;1;1;0;10;9;2;1;9;SEPTEMBER
SULAWESI BARAT;MAMASA;BALLA;2008;BALLA TIMUR;1;1;100.00;1;1;1;1;1;0;13;12;9;7;12;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2001;MOKALLANG;1;1;100.00;1;1;0;1;1;0;88;70;32;30;70;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2002;MASOSO;1;1;100.00;1;0;0;1;1;0;71;66;39;37;66;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2003;SALUASSING;1;1;100.00;1;0;0;1;1;0;168;151;92;83;151;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2004;SALUBULO;1;1;100.00;1;0;0;1;1;0;76;15;9;6;15;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2005;SALUKADI;1;1;100.00;1;0;0;1;1;0;58;32;27;23;32;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2006;SALUKEPOPOK;1;1;100.00;1;0;0;1;1;0;117;108;70;40;108;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2007;ULUMAMBI BARAT;1;1;100.00;1;0;0;1;1;0;5;5;2;2;5;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2008;LIMBADEBATA;1;1;100.00;1;0;0;1;1;0;116;41;41;41;41;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2009;TANETE TOMBA;1;1;100.00;1;1;0;1;1;0;40;25;21;13;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2010;BAMBANG;1;1;100.00;1;0;0;1;1;0;108;94;48;42;94;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2011;RANTELEMO;1;1;100.00;1;1;0;1;1;0;73;67;41;38;67;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2012;SALUDENGEN;1;1;100.00;1;0;0;1;1;0;63;45;16;13;45;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2013;ULUMAMBI;1;1;100.00;1;0;0;1;1;0;5;5;2;2;5;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2014;BAMBANG TIMUR;1;1;100.00;1;0;0;1;1;0;5;5;3;2;5;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2015;MINANGA;1;1;100.00;1;0;0;1;1;0;5;5;4;2;5;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2016;SIKAMASE;1;1;100.00;1;1;0;1;1;0;50;24;13;13;24;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2017;RANTETARIMA;1;1;100.00;1;0;0;1;1;0;41;25;16;16;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2018;SALURURU;1;1;100.00;1;1;0;1;1;0;54;38;22;20;38;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2019;SALUTABANG;1;1;100.00;1;1;0;1;1;0;49;25;16;12;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BAMBANG;2020;BALATANA;1;1;100.00;1;1;0;1;1;0;55;28;16;14;28;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2001;BUNTUMALANGKA;1;1;100.00;2;2;0;2;2;0;82;24;17;17;24;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2002;RANTEBERAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2003;KEBANGA;1;1;100.00;1;0;0;1;1;0;38;35;23;15;35;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2004;SALURINDU;1;1;100.00;1;1;0;1;1;0;27;25;17;13;25;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2005;TAORA;1;1;100.00;1;1;0;1;1;0;31;31;20;19;31;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2006;KABAE;1;1;100.00;1;0;0;1;1;0;47;45;36;35;45;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2007;SALUTAMBUN BARAT;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2008;PENATANGAN;1;1;100.00;1;1;0;1;1;0;53;50;43;36;50;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2009;SALUTAMBUN TIMUR;1;1;100.00;1;0;0;1;1;0;73;71;46;28;71;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2010;SALUTAMBUN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;BUNTUMALANGKA;2011;ARALLE TIMUR;1;1;100.00;1;1;0;1;1;0;43;41;25;22;41;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;1001;MAMBI;1;1;100.00;1;0;0;1;1;0;69;20;7;5;20;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;1002;TALIPUKKI;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2004;RANTEBULAHAN;1;1;100.00;1;0;0;1;1;0;44;35;21;11;35;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2008;SONDONGLAYU;1;1;100.00;1;0;0;1;1;0;52;10;7;4;10;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2016;SALUBANUA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2017;TAPALINA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2019;SENDANA;1;1;100.00;1;0;0;1;1;0;123;34;27;13;34;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2024;PAMOSEAN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2025;SELUMAKA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2026;BUJUNG MANURUNG;1;1;100.00;1;0;0;1;1;0;35;10;9;7;10;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2027;SALU ALO;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2029;INDOBANUA;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MAMBI;2030;SALUDURIAN;1;1;100.00;1;0;0;1;1;0;49;10;6;3;10;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2001;MEHALAAN;1;1;100.00;1;0;0;1;1;0;40;24;11;10;24;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2002;BOTTENG;1;1;100.00;1;0;0;1;1;0;53;42;27;25;42;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2003;SALUKONTA;1;1;100.00;1;0;0;1;1;0;62;44;22;21;44;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2004;MESAKADA;1;1;100.00;1;0;0;1;1;0;36;20;11;10;20;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2005;MEHALAAN BARAT;1;1;100.00;1;0;0;1;1;0;52;47;33;32;47;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2006;SALUAHOK;1;1;100.00;1;0;0;1;1;0;59;24;16;16;24;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2007;SALUBALO;1;1;100.00;1;0;0;1;1;0;43;33;19;17;33;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2008;PASSEMBUK;1;1;100.00;1;0;0;1;1;0;27;26;22;22;26;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2009;KONDO;1;1;100.00;1;0;0;1;1;0;34;32;24;19;32;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2010;LEKO SUKAMAJU;1;0;0.00;0;0;0;0;0;0;33;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MEHALAAN;2011;ULUMEA;1;1;100.00;1;0;0;1;1;0;27;20;12;11;20;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;1001;MESSAWA;1;1;100.00;1;1;0;1;1;0;32;28;15;11;28;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2002;RIPPUNG;1;1;100.00;1;0;0;1;1;0;65;62;38;35;62;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2003;MAKUANG;1;1;100.00;1;1;0;1;1;0;61;50;20;16;50;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2004;SEPANG;1;1;100.00;1;1;0;1;1;0;30;29;13;12;29;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2005;MALIMBONG;1;1;100.00;1;1;0;1;1;0;50;47;28;24;47;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2006;MATANDE;1;1;100.00;1;0;0;1;1;0;47;42;33;32;42;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2007;SIPAI;1;1;100.00;1;0;0;1;1;0;60;50;31;30;50;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2008;PASMA MAMBU;1;0;0.00;0;0;0;0;0;0;30;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;MESSAWA;2009;TANETE BATU;1;1;100.00;1;0;0;1;1;0;47;40;19;19;40;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;1001;NOSU;1;1;100.00;1;0;0;1;1;0;50;45;29;23;45;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2002;MINANGA;1;1;100.00;1;1;0;1;1;0;50;18;6;5;18;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2003;BATUPAPAN;1;1;100.00;1;1;0;1;1;0;26;25;9;6;25;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2004;MASEWWE;1;1;100.00;1;0;0;1;1;0;56;49;37;3;49;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2005;SIWI;1;1;100.00;1;1;0;1;1;0;74;19;9;4;19;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2006;MINANGA TIMUR;1;1;100.00;1;1;0;1;1;0;25;24;13;3;24;SEPTEMBER
SULAWESI BARAT;MAMASA;NOSU;2007;PARINDING;1;1;100.00;1;1;0;1;1;0;25;25;14;8;25;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;1001;PANA;1;0;0.00;0;0;0;0;0;0;34;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2003;MANIPI;2;0;0.00;0;0;0;0;0;0;127;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2005;MAMULLU;2;0;0.00;0;0;0;0;0;0;74;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2006;SAPAN;1;0;0.00;0;0;0;0;0;0;61;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2009;DATUBARINGAN;2;2;100.00;2;2;0;2;2;0;109;79;52;44;79;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2010;PANURA;1;1;100.00;1;1;0;1;1;0;70;67;31;25;67;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2011;TALLANG BULAWAN;2;2;100.00;2;2;0;2;2;0;67;67;39;37;67;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2012;KARAKA;1;1;100.00;1;1;0;1;1;0;52;51;32;29;51;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2013;ULUSALU;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2014;WERI;1;1;100.00;1;1;0;1;1;0;43;43;30;28;43;SEPTEMBER
SULAWESI BARAT;MAMASA;PANA;2015;SALUTAMBUN;0;0;0.00;0;0;0;0;0;0;0;0;0;0;0;SEPTEMBER
