;PROVINSI;KABUPATEN;KECAMATAN;KELURAHAN;JUMLAH BUMIL;BUMIL TERDAMPINGI;BUMIL TIDAK TERDAMPINGI;JUMLAH BUMIL >=32 MINGGU;BUMIL >=32 MINGGU MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU TIDAK MENDAPAT INFORMASI KONTRASEPSI;BUMIL >=32 MINGGU AKAN KBPP;BUMIL >=32 MINGGU MEMUTUSKAN TIDAK KBPP;MENDAPATKAN TTD;TIDAK MENDAPATKAN TTD;MENGKOMSUMSI TTD;TIDAK MENGKOMSUMSI TTD;KIE PERSEORANGAN;KIE KELOMPOK;KIE PERSEORANGAN DAN KELOMPOK;TIDAK MENDAPAT KIE;MENDAPAT FASILITASI RUJUKAN;TIDAK MENDAPAT FASILITASI RUJUKAN;MENDAPAT FASILITASI BANSOS;TIDAK MENDAPAT FASILITASI BANSOS;BULAN
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PAPPANG;27;15;12;15;10;0;10;0;15;0;15;0;13;2;0;0;5;10;12;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LALIKO;57;64;-7;28;22;2;23;1;64;0;64;0;21;37;5;1;0;64;16;48;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;BONDE;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KATUMBANGAN LEMO;33;11;22;4;2;0;2;0;11;0;11;0;11;0;0;0;8;3;11;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PANYAMPA;48;26;22;16;14;0;14;0;26;0;26;0;26;0;0;0;0;26;2;24;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;SURUANG;23;23;0;13;7;0;6;1;23;0;23;0;18;5;0;0;14;9;19;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAMPOKO;44;54;-10;36;23;4;18;9;52;2;52;2;22;11;21;0;37;17;37;17;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KATUMBANGAN;50;30;20;18;9;0;7;2;30;0;30;0;30;0;0;0;10;20;23;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAPEO;41;20;21;6;3;1;1;3;20;0;20;0;3;13;4;0;20;0;18;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PARAPPE;61;31;30;0;0;0;0;0;31;0;31;0;14;0;17;0;28;3;11;20;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;ONGKO;17;37;-20;29;18;0;13;5;37;0;37;0;37;0;0;0;0;37;8;29;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;KENJE;40;31;9;22;17;0;12;5;31;0;31;0;31;0;0;0;31;0;27;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;SUMARRANG;26;35;-9;34;2;0;2;0;35;0;35;0;16;2;13;4;4;31;30;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;BOTTO;35;24;11;18;14;0;9;5;24;0;24;0;19;2;3;0;11;13;19;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;GATTUNGAN;22;32;-10;19;14;0;14;0;32;0;32;0;32;0;0;0;32;0;32;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PADANG TIMUR;16;2;14;2;1;0;1;0;2;0;2;0;2;0;0;0;2;0;2;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;PADANG;8;4;4;0;0;0;0;0;4;0;4;0;0;0;4;0;3;1;4;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;CAMPALAGIAN;LAGI-AGI;1;7;-6;6;5;0;5;0;7;0;7;0;7;0;0;0;0;7;4;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;LIMBORO;13;25;-12;15;12;0;7;5;25;0;25;0;25;0;0;0;13;12;20;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;LEMBANG LEMBANG;10;22;-12;17;11;1;7;5;21;1;21;1;17;4;0;1;4;18;10;12;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TANDASURA;13;18;-5;8;5;0;5;0;17;1;18;0;10;3;5;0;6;12;17;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;SAMASUNDU;9;19;-10;15;12;0;12;0;19;0;19;0;14;5;0;0;0;19;0;19;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;NAPO;9;12;-3;8;8;0;8;0;12;0;12;0;12;0;0;0;0;12;12;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TODANG TODANG;9;10;-1;3;2;0;2;0;10;0;10;0;5;2;3;0;4;6;9;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;PENDULANGAN;10;4;6;4;1;0;1;0;4;0;4;0;1;1;2;0;3;1;4;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;RENGGEANG;9;20;-11;12;7;0;2;5;20;0;20;0;20;0;0;0;16;4;14;6;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;SALARRI;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;TANGAN BARU;7;5;2;5;4;0;4;0;5;0;5;0;0;0;5;0;2;3;0;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LIMBORO;PALECE;10;18;-8;9;6;0;6;0;17;1;18;0;18;0;0;0;4;14;15;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BATUPANGA;25;5;20;5;0;0;0;0;5;0;5;0;5;0;0;0;1;4;5;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;MAMBU;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;TENGGELANG;22;13;9;8;4;0;4;0;13;0;13;0;0;13;0;0;13;0;13;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BARU;60;6;54;5;2;0;2;0;6;0;6;0;5;1;0;0;2;4;5;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUSSUI;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;MAPILI BARAT;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;SAMBALI WALI;22;5;17;1;1;0;1;0;5;0;5;0;0;0;5;0;3;2;1;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;BATUPANGA DAALA;38;0;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;LUYO;12;15;-3;9;2;0;2;0;15;0;15;0;15;0;0;0;3;12;11;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUSSUI BARAT;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;LUYO;PUCCADI;14;6;8;5;0;2;2;0;6;0;6;0;1;0;0;5;3;3;2;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;MAPILI;10;10;0;5;5;0;5;0;10;0;10;0;6;3;1;0;5;5;7;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;UGIBARU;39;57;-18;33;23;2;9;16;57;0;57;0;48;3;6;0;15;42;12;45;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;RUMPA;21;2;19;1;0;0;0;0;2;0;2;0;2;0;0;0;0;2;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;KURMA;32;43;-11;33;27;0;26;1;43;0;43;0;5;9;29;0;18;25;38;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BUKU;29;8;21;1;0;0;0;0;8;0;8;0;2;1;5;0;3;5;4;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BONNE BONNE;18;2;16;1;1;0;1;0;2;0;2;0;1;0;1;0;1;1;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BEROANGIN;11;6;5;5;3;0;3;0;6;0;6;0;6;0;0;0;0;6;5;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;SEGERANG;15;16;-1;11;11;0;11;0;16;0;16;0;4;12;0;0;0;16;1;15;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;BONRA;39;31;8;14;5;0;1;4;29;2;27;4;4;1;26;0;4;27;30;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;SATTOKO;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;RAPPANG BARAT;24;8;16;5;1;0;1;0;7;1;7;1;4;3;1;0;5;3;0;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MAPILLI;LANDI KANUSUANG;19;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;MATAKALI;29;15;14;5;3;0;3;0;15;0;15;0;4;2;9;0;10;5;2;13;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;PETAMPANUA;25;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;BARUMBUNG;17;2;15;0;0;0;0;0;2;0;2;0;0;0;2;0;2;0;0;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;PASIANG;34;21;13;10;4;0;4;0;21;0;21;0;13;5;3;0;7;14;16;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;TONROLIMA;17;2;15;2;2;0;2;0;2;0;2;0;2;0;0;0;1;1;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;INDOMAKKOMBONG;21;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATAKALI;BUNGA-BUNGA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;MATANGNGA;4;1;3;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;1;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;LILLI;11;13;-2;9;8;0;8;0;13;0;13;0;13;0;0;0;7;6;11;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;RANGOAN;2;11;-9;10;10;0;10;0;11;0;11;0;11;0;0;0;3;8;6;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;TAPUA;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;MAMBU TAPUA;5;4;1;4;1;0;1;0;4;0;4;0;1;1;2;0;0;4;4;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;BA'BA TAPUA;0;7;-7;6;4;0;4;0;7;0;7;0;0;2;5;0;0;7;3;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;MATANGNGA;KATIMBANG;4;10;-6;9;5;0;5;0;10;0;10;0;9;0;1;0;5;5;7;3;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;POLEWALI;38;30;8;15;7;0;7;0;30;0;30;0;29;0;1;0;12;18;10;20;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;WATTANG;25;10;15;4;3;0;3;0;10;0;6;4;10;0;0;0;1;9;0;10;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;SULEWATANG;32;15;17;4;4;0;4;0;15;0;15;0;15;0;0;0;7;8;11;4;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;LANTORA;27;11;16;2;2;0;2;0;11;0;11;0;10;0;1;0;3;8;3;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;TAKATIDUNG;83;80;3;44;35;0;30;5;79;1;79;1;53;6;21;0;53;27;69;11;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;PEKKABATA;20;25;-5;15;6;2;5;3;25;0;25;0;11;6;7;1;4;21;0;25;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;MADATE;13;21;-8;17;10;0;10;0;21;0;21;0;21;0;0;0;1;20;7;14;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;MANDING;23;47;-24;31;16;0;13;3;47;0;47;0;36;1;10;0;17;30;19;28;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;POLEWALI;DARMA;39;24;15;14;8;1;7;2;24;0;24;0;22;2;0;0;9;15;3;21;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;PELITAKAN;5;1;4;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TAPANGO;12;2;10;0;0;0;0;0;2;0;2;0;1;0;1;0;2;0;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;RAPPANG;17;0;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;DAKKA;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;BATU;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;RISO;13;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;PALATTA;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TAPANGO BARAT;15;1;14;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;0;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;KURRAK;3;3;0;0;0;0;0;0;3;0;3;0;1;2;0;0;3;0;3;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;BUSSU;17;15;2;3;2;0;2;0;15;0;15;0;1;0;14;0;11;4;15;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;TUTTULA;12;2;10;0;0;0;0;0;2;0;2;0;0;2;0;0;2;0;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;JAMBU MALEA;20;35;-15;17;12;0;12;0;35;0;35;0;33;2;0;0;35;0;28;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;KALIMBUA;15;12;3;2;0;0;0;0;12;0;12;0;6;6;0;0;2;10;1;11;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TAPANGO;BANATO REJO;14;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;TINAMBUNG;21;13;8;7;5;2;2;5;12;1;12;1;13;0;0;0;3;10;1;12;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;KARAMA;44;78;-34;49;27;0;27;0;72;6;71;7;32;1;45;0;4;74;70;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;TANGNGA TANGNGA;22;68;-46;44;28;4;16;16;61;7;61;7;10;0;58;0;28;40;59;9;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;LEKOPADIS;19;28;-9;15;13;0;5;8;28;0;28;0;28;0;0;0;1;27;23;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;GALUNG LOMBOK;21;19;2;11;9;0;9;0;19;0;19;0;16;0;3;0;19;0;11;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;TANDUNG;13;11;2;5;5;0;5;0;11;0;11;0;10;1;0;0;10;1;9;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;BATULAYA;6;11;-5;4;1;0;1;0;11;0;11;0;11;0;0;0;4;7;10;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TINAMBUNG;SEPABATU;18;14;4;2;2;0;2;0;14;0;14;0;14;0;0;0;5;9;6;8;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;TARAMANU;20;2;18;2;1;0;1;0;2;0;2;0;2;0;0;0;0;2;1;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;AMBOPADANG;25;4;21;3;3;0;3;0;4;0;4;0;4;0;0;0;4;0;4;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;TUBBI;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;RATTE;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;BESOANGIN;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;PIRIANG TAPIKO;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;PEBURRU;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;TALOBA;12;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;POLLEWANI;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;ARABUA;22;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;BESOANGIN UTARA;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;PODA;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;TUTAR;TARAMANU TUA;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;SIDODADI;35;34;1;17;13;2;7;8;34;0;34;0;34;0;0;0;1;33;0;34;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;SIDOREJO;40;37;3;23;17;1;17;1;37;0;37;0;37;0;0;0;34;3;36;1;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;SUMBEREJO;38;54;-16;34;25;1;23;3;54;0;54;0;54;0;0;0;20;34;19;35;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;BUMIAYU;16;36;-20;22;21;1;22;0;36;0;36;0;20;0;16;0;10;26;30;6;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;KEBUNSARI;13;18;-5;11;4;0;3;1;18;0;18;0;15;3;0;0;14;4;9;9;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;BANUA BARU;26;13;13;3;2;0;2;0;13;0;13;0;13;0;0;0;3;10;2;11;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;NEPO;24;18;6;7;3;0;2;1;18;0;18;0;12;2;4;0;4;14;8;10;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;SUGIHWARAS;33;51;-18;27;15;3;18;0;51;0;51;0;43;6;2;0;17;34;44;7;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;CAMPURJO;16;1;15;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;BUMIMULYO;20;8;12;5;4;0;4;0;8;0;8;0;0;2;6;0;2;6;3;5;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;TUMPILING;23;30;-7;13;11;0;10;1;30;0;30;0;20;8;2;0;19;11;18;12;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;BAKKA-BAKKA;16;20;-4;12;10;0;10;0;20;0;20;0;20;0;0;0;0;20;18;2;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;ARJO SARI;12;7;5;1;1;0;1;0;7;0;7;0;7;0;0;0;6;1;7;0;OKTOBER
;SULAWESI BARAT;POLEWALI MANDAR;WONOMULYO;GALESON;23;36;-13;22;13;1;14;0;36;0;36;0;18;14;4;0;7;29;16;20;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;MAMASA;18;8;10;3;3;0;3;0;8;0;8;0;8;0;0;0;2;6;0;8;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;RAMBUSARATU;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;OSANGO;21;14;7;4;2;0;2;0;14;0;14;0;14;0;0;0;0;14;2;12;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;LAMBANAN;11;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;LEMBANA SALULO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;TAUPE;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;BUNTU BUDA;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;TONDOK BAKARU;6;5;1;0;0;0;0;0;3;2;3;2;2;0;3;0;1;4;4;1;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;PEBASSIAN;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;MAMBULILING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;BOMBONG LAMBE;5;4;1;3;1;0;1;0;4;0;4;0;1;0;3;0;4;0;3;1;OKTOBER
;SULAWESI BARAT;MAMASA;MAMASA;BUBUN BATU;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;ARALLE;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;RALLE ANAK;3;4;-1;3;0;0;0;0;4;0;4;0;1;1;2;0;4;0;2;2;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;PANETEAN;4;6;-2;3;3;0;3;0;6;0;6;0;6;0;0;0;2;4;6;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;UHAILANU;10;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;ARALLE UTARA;2;10;-8;8;5;1;5;1;10;0;10;0;2;8;0;0;0;10;0;10;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;UHAIDAHO;4;1;3;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;BARURU;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;RALLEANAK UTARA;7;6;1;1;1;0;1;0;6;0;6;0;1;4;0;1;1;5;2;4;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;PAMOSEANG PANGGA;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;KALABE;3;4;-1;3;0;0;0;0;4;0;4;0;0;4;0;0;0;4;3;1;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;ARALLE SELATAN;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;ARALLE;HAHANGAN;6;1;5;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BALLA;8;6;2;3;2;0;2;0;6;0;6;0;6;0;0;0;2;4;0;6;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BALLA BARAT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BALLA SATANETEAN;4;5;-1;4;3;0;3;0;5;0;4;1;5;0;0;0;2;3;1;4;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BALLA TUMUKA;6;5;1;1;0;0;0;0;5;0;5;0;1;0;4;0;5;0;5;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;SEPAKUAN;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;PIDARA;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BAMBAPUANG;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BALLA;BALLA TIMUR;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;MOKALLANG;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;MASOSO;4;4;0;4;2;0;2;0;4;0;4;0;4;0;0;0;3;1;3;1;OKTOBER
;SULAWESI BARAT;MAMASA;BAMBANG;SALUASSING;14;1;13;1;1;0;1;0;1;0;1;0;0;0;1;0;1;0;1;0;OKTOBER
